entry,at,order
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-31T11:04:57.404Z,172242389740407
"Your hand is 2♥, 8♦, 8♠, 3♠",2024-07-31T11:04:57.404Z,172242389740402
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (200.52) | #2 ""budizzleeeee @ nYW0w3Siiw"" (378.89) | #3 ""leafs @ W8l7I4tBkx"" (263.85) | #7 ""dj @ nZ3ofTG3j9"" (204.12) | #10 ""justin @ 9ndRxrt-et"" (6.00)",2024-07-31T11:04:57.404Z,172242389740401
"-- starting hand #310 (id: a2dibaso9bnu)  (Pot Limit Omaha Hi) (dealer: ""justin @ 9ndRxrt-et"") --",2024-07-31T11:04:57.404Z,172242389740400
"-- ending hand #309 --",2024-07-31T11:04:54.270Z,172242389427003
"""justin @ 9ndRxrt-et"" shows a 5♥, 9♥, 4♠, 7♠.",2024-07-31T11:04:54.270Z,172242389427002
"""budizzleeeee @ nYW0w3Siiw"" collected 2.50 from pot with Two Pair (combination: J♦, J♠, 2♣, 2♥, A♠)",2024-07-31T11:04:54.270Z,172242389427001
"""budizzleeeee @ nYW0w3Siiw"" shows a 2♣, 8♥, J♦, K♣.",2024-07-31T11:04:54.270Z,172242389427000
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T11:04:53.424Z,172242389342400
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T11:04:52.482Z,172242389248200
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:04:51.504Z,172242389150400
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:04:50.534Z,172242389053400
"""justin @ 9ndRxrt-et"" checks",2024-07-31T11:04:48.990Z,172242388899000
"River: A♠, 7♣, 2♥, J♠ [6♦]",2024-07-31T11:04:47.386Z,172242388738600
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T11:04:46.532Z,172242388653200
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T11:04:45.623Z,172242388562300
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:04:41.068Z,172242388106800
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:04:40.097Z,172242388009700
"""justin @ 9ndRxrt-et"" checks",2024-07-31T11:04:39.180Z,172242387918000
"Turn: A♠, 7♣, 2♥ [J♠]",2024-07-31T11:04:36.996Z,172242387699600
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T11:04:36.181Z,172242387618100
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T11:04:35.093Z,172242387509300
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:04:33.053Z,172242387305300
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:04:32.109Z,172242387210900
"""justin @ 9ndRxrt-et"" checks",2024-07-31T11:04:31.199Z,172242387119900
"Flop:  [A♠, 7♣, 2♥]",2024-07-31T11:04:26.327Z,172242386632700
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:04:25.449Z,172242386544900
"""justin @ 9ndRxrt-et"" calls 0.50",2024-07-31T11:04:15.044Z,172242385504400
"""dj @ nZ3ofTG3j9"" calls 0.50",2024-07-31T11:04:11.327Z,172242385132700
"""leafs @ W8l7I4tBkx"" calls 0.50",2024-07-31T11:04:10.462Z,172242385046200
"""budizzleeeee @ nYW0w3Siiw"" calls 0.50",2024-07-31T11:04:08.760Z,172242384876000
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-31T11:04:06.954Z,172242384695408
"""justin @ 9ndRxrt-et"" posts a small blind of 0.25",2024-07-31T11:04:06.954Z,172242384695407
"Your hand is 2♦, 3♣, Q♥, 8♠",2024-07-31T11:04:06.954Z,172242384695402
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (201.02) | #2 ""budizzleeeee @ nYW0w3Siiw"" (376.89) | #3 ""leafs @ W8l7I4tBkx"" (264.35) | #7 ""dj @ nZ3ofTG3j9"" (204.62) | #10 ""justin @ 9ndRxrt-et"" (6.50)",2024-07-31T11:04:06.954Z,172242384695401
"-- starting hand #309 (id: rmxkp5afwmot)  (Pot Limit Omaha Hi) (dealer: ""dj @ nZ3ofTG3j9"") --",2024-07-31T11:04:06.954Z,172242384695400
"-- ending hand #308 --",2024-07-31T11:04:03.951Z,172242384395105
"""chris @ ttP9etrJ8B"" collected 13.00 from pot with Flush (combination: 9♥, 6♥, 5♥, 3♥, 2♥)",2024-07-31T11:04:03.951Z,172242384395104
"""chris @ ttP9etrJ8B"" shows a 9♥, 6♥, Q♣, 10♣.",2024-07-31T11:04:03.951Z,172242384395103
"""justin @ 9ndRxrt-et"" collected 6.50 from pot with Flush (combination: Q♥, 7♥, 5♥, 3♥, 2♥)",2024-07-31T11:04:03.951Z,172242384395102
"""justin @ 9ndRxrt-et"" shows a Q♥, 7♥, 9♣, 8♣.",2024-07-31T11:04:03.951Z,172242384395101
"Uncalled bet of 14.62 returned to ""chris @ ttP9etrJ8B""",2024-07-31T11:04:03.951Z,172242384395100
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T11:04:03.148Z,172242384314800
"""chris @ ttP9etrJ8B"" bets 14.62",2024-07-31T11:04:00.605Z,172242384060500
"River: 5♥, 5♣, 2♣, 3♥ [2♥]",2024-07-31T11:03:47.578Z,172242382757800
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T11:03:46.743Z,172242382674300
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:03:44.540Z,172242382454000
"Turn: 5♥, 5♣, 2♣ [3♥]",2024-07-31T11:03:42.971Z,172242382297100
"""chris @ ttP9etrJ8B"" calls 6.50",2024-07-31T11:03:42.161Z,172242382216100
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T11:03:41.237Z,172242382123700
"""leafs @ W8l7I4tBkx"" bets 6.50",2024-07-31T11:03:40.331Z,172242382033100
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:03:37.441Z,172242381744100
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T11:03:35.808Z,172242381580800
"Flop:  [5♥, 5♣, 2♣]",2024-07-31T11:03:34.128Z,172242381412800
"""dj @ nZ3ofTG3j9"" calls 1.50",2024-07-31T11:03:33.299Z,172242381329900
"""leafs @ W8l7I4tBkx"" calls 1.50",2024-07-31T11:03:32.333Z,172242381233300
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T11:03:28.576Z,172242380857600
"""chris @ ttP9etrJ8B"" calls 1.50",2024-07-31T11:03:25.992Z,172242380599200
"""justin @ 9ndRxrt-et"" raises to 1.50 and go all in",2024-07-31T11:03:22.409Z,172242380240900
"""dj @ nZ3ofTG3j9"" calls 0.50",2024-07-31T11:03:20.064Z,172242380006400
"""leafs @ W8l7I4tBkx"" calls 0.50",2024-07-31T11:03:18.923Z,172242379892300
"""budizzleeeee @ nYW0w3Siiw"" calls 0.50",2024-07-31T11:03:17.685Z,172242379768500
"""chris @ ttP9etrJ8B"" calls 0.50",2024-07-31T11:03:16.575Z,172242379657500
"""justin @ 9ndRxrt-et"" posts a big blind of 0.50",2024-07-31T11:03:12.156Z,172242379215609
"""dj @ nZ3ofTG3j9"" posts a small blind of 0.25",2024-07-31T11:03:12.156Z,172242379215608
"Your hand is 9♥, 6♥, Q♣, 10♣",2024-07-31T11:03:12.156Z,172242379215603
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (196.02) | #2 ""budizzleeeee @ nYW0w3Siiw"" (377.39) | #3 ""leafs @ W8l7I4tBkx"" (272.35) | #7 ""dj @ nZ3ofTG3j9"" (206.12) | #10 ""justin @ 9ndRxrt-et"" (1.50)",2024-07-31T11:03:12.156Z,172242379215602
"-- starting hand #308 (id: ubh8xfxoouvd)  (Pot Limit Omaha Hi) (dealer: ""leafs @ W8l7I4tBkx"") --",2024-07-31T11:03:12.156Z,172242379215601
"The player ""justin @ 9ndRxrt-et"" joined the game with a stack of 1.50.",2024-07-31T11:03:12.156Z,172242379215600
"-- ending hand #307 --",2024-07-31T11:03:09.152Z,172242378915202
"""dj @ nZ3ofTG3j9"" collected 14.00 from pot with Two Pair (combination: A♦, A♣, 8♠, 8♣, Q♦)",2024-07-31T11:03:09.152Z,172242378915201
"""dj @ nZ3ofTG3j9"" shows a Q♦, 5♥, A♦, 5♣.",2024-07-31T11:03:09.152Z,172242378915200
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:03:08.342Z,172242378834200
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T11:03:00.502Z,172242378050200
"River: 8♠, 3♦, 3♠, A♣ [8♣]",2024-07-31T11:02:59.311Z,172242377931100
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:02:58.459Z,172242377845900
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T11:02:57.498Z,172242377749800
"Turn: 8♠, 3♦, 3♠ [A♣]",2024-07-31T11:02:56.114Z,172242377611400
"""dj @ nZ3ofTG3j9"" calls 3.50",2024-07-31T11:02:55.270Z,172242377527000
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T11:02:54.123Z,172242377412300
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T11:02:51.334Z,172242377133400
"""chris @ ttP9etrJ8B"" bets 3.50",2024-07-31T11:02:50.387Z,172242377038700
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T11:02:47.744Z,172242376774400
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T11:02:46.818Z,172242376681800
"Flop:  [8♠, 3♦, 3♠]",2024-07-31T11:02:44.505Z,172242376450500
"""dj @ nZ3ofTG3j9"" calls 1.75",2024-07-31T11:02:43.618Z,172242376361800
"The admin approved the player ""justin @ 9ndRxrt-et"" participation with a stack of 1.50.",2024-07-31T11:02:41.588Z,172242376158800
"""leafs @ W8l7I4tBkx"" calls 1.75",2024-07-31T11:02:41.352Z,172242376135200
"""budizzleeeee @ nYW0w3Siiw"" calls 1.75",2024-07-31T11:02:40.185Z,172242376018500
"The player ""justin @ 9ndRxrt-et"" requested a seat.",2024-07-31T11:02:38.858Z,172242375885800
"""chris @ ttP9etrJ8B"" raises to 1.75",2024-07-31T11:02:37.537Z,172242375753700
"""dj @ nZ3ofTG3j9"" posts a big blind of 0.50",2024-07-31T11:02:34.000Z,172242375400008
"""leafs @ W8l7I4tBkx"" posts a small blind of 0.25",2024-07-31T11:02:34.000Z,172242375400007
"Your hand is Q♥, 10♠, J♠, J♦",2024-07-31T11:02:34.000Z,172242375400003
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (201.27) | #2 ""budizzleeeee @ nYW0w3Siiw"" (379.14) | #3 ""leafs @ W8l7I4tBkx"" (274.10) | #7 ""dj @ nZ3ofTG3j9"" (197.37)",2024-07-31T11:02:34.000Z,172242375400002
"-- starting hand #307 (id: stlctfygscjr)  (Pot Limit Omaha Hi) (dealer: ""budizzleeeee @ nYW0w3Siiw"") --",2024-07-31T11:02:34.000Z,172242375400001
"The player ""justin @ 9ndRxrt-et"" quits the game with a stack of 0.00.",2024-07-31T11:02:34.000Z,172242375400000
"""justin @ 9ndRxrt-et"" shows a 4♠, J♠, K♥, 10♦.",2024-07-31T11:02:32.055Z,172242375205500
"-- ending hand #306 --",2024-07-31T11:02:30.269Z,172242375026903
"""budizzleeeee @ nYW0w3Siiw"" shows a A♥, 9♦, 2♥, 6♠.",2024-07-31T11:02:30.269Z,172242375026902
"""leafs @ W8l7I4tBkx"" collected 25.00 from pot with Three of a Kind (combination: 3♥, 3♦, 3♠, A♠, 6♣)",2024-07-31T11:02:30.269Z,172242375026901
"""leafs @ W8l7I4tBkx"" shows a 3♥, K♦, 3♦, J♣.",2024-07-31T11:02:30.269Z,172242375026900
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T11:02:29.450Z,172242374945000
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:02:27.901Z,172242374790100
"River: 3♠, 5♦, A♠, 2♣ [6♣]",2024-07-31T11:02:26.063Z,172242374606300
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T11:02:25.204Z,172242374520400
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:02:23.895Z,172242374389500
"Turn: 3♠, 5♦, A♠ [2♣]",2024-07-31T11:02:21.085Z,172242374108500
"""leafs @ W8l7I4tBkx"" calls 6.00",2024-07-31T11:02:20.270Z,172242374027000
"""budizzleeeee @ nYW0w3Siiw"" calls 6.00",2024-07-31T11:02:18.850Z,172242373885000
"""chris @ ttP9etrJ8B"" folds",2024-07-31T11:02:16.275Z,172242373627500
"""justin @ 9ndRxrt-et"" raises to 6.00 and go all in",2024-07-31T11:02:15.337Z,172242373533700
"""leafs @ W8l7I4tBkx"" bets 3.50",2024-07-31T11:02:13.285Z,172242373328500
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:02:10.131Z,172242373013100
"Flop:  [3♠, 5♦, A♠]",2024-07-31T11:02:08.161Z,172242372816100
"""leafs @ W8l7I4tBkx"" calls 1.75",2024-07-31T11:02:07.356Z,172242372735600
"""budizzleeeee @ nYW0w3Siiw"" calls 1.75",2024-07-31T11:02:06.363Z,172242372636300
"""chris @ ttP9etrJ8B"" calls 1.75",2024-07-31T11:02:05.218Z,172242372521800
"""justin @ 9ndRxrt-et"" raises to 1.75",2024-07-31T11:02:02.694Z,172242372269400
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T11:02:00.504Z,172242372050400
"""leafs @ W8l7I4tBkx"" posts a big blind of 0.50",2024-07-31T11:01:58.953Z,172242371895308
"""budizzleeeee @ nYW0w3Siiw"" posts a small blind of 0.25",2024-07-31T11:01:58.953Z,172242371895307
"Your hand is 10♥, J♥, 5♣, K♠",2024-07-31T11:01:58.953Z,172242371895302
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (203.02) | #2 ""budizzleeeee @ nYW0w3Siiw"" (386.89) | #3 ""leafs @ W8l7I4tBkx"" (256.85) | #7 ""dj @ nZ3ofTG3j9"" (197.37) | #10 ""justin @ 9ndRxrt-et"" (7.75)",2024-07-31T11:01:58.953Z,172242371895301
"-- starting hand #306 (id: xf5sw5pxrees)  (Pot Limit Omaha Hi) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-31T11:01:58.953Z,172242371895300
"-- ending hand #305 --",2024-07-31T11:01:55.873Z,172242371587303
"""budizzleeeee @ nYW0w3Siiw"" shows a 9♥, 2♠, Q♥, J♥.",2024-07-31T11:01:55.873Z,172242371587302
"""leafs @ W8l7I4tBkx"" collected 6.25 from pot with Three of a Kind (combination: 10♣, 10♦, 10♥, K♣, 7♥)",2024-07-31T11:01:55.873Z,172242371587301
"""leafs @ W8l7I4tBkx"" shows a 2♣, 5♦, 7♥, 10♣.",2024-07-31T11:01:55.873Z,172242371587300
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T11:01:55.052Z,172242371505200
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T11:01:54.151Z,172242371415100
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:01:52.617Z,172242371261700
"River: 10♦, 8♠, 10♥, 8♦ [K♣]",2024-07-31T11:01:51.420Z,172242371142000
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T11:01:50.614Z,172242371061400
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T11:01:49.383Z,172242370938300
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:01:47.414Z,172242370741400
"Turn: 10♦, 8♠, 10♥ [8♦]",2024-07-31T11:01:45.734Z,172242370573400
"""budizzleeeee @ nYW0w3Siiw"" calls 1.25",2024-07-31T11:01:44.882Z,172242370488200
"""chris @ ttP9etrJ8B"" folds",2024-07-31T11:01:43.892Z,172242370389200
"""justin @ 9ndRxrt-et"" folds",2024-07-31T11:01:37.697Z,172242369769700
"""dj @ nZ3ofTG3j9"" calls 1.25",2024-07-31T11:01:36.744Z,172242369674400
"""leafs @ W8l7I4tBkx"" bets 1.25",2024-07-31T11:01:34.257Z,172242369425700
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:01:31.618Z,172242369161800
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:01:30.671Z,172242369067100
"Flop:  [10♦, 8♠, 10♥]",2024-07-31T11:01:28.089Z,172242368808900
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:01:27.269Z,172242368726900
"""chris @ ttP9etrJ8B"" calls 0.50",2024-07-31T11:01:25.038Z,172242368503800
"""justin @ 9ndRxrt-et"" calls 0.50",2024-07-31T11:01:23.177Z,172242368317700
"""dj @ nZ3ofTG3j9"" calls 0.50",2024-07-31T11:01:22.215Z,172242368221500
"""leafs @ W8l7I4tBkx"" calls 0.50",2024-07-31T11:01:21.269Z,172242368126900
"""budizzleeeee @ nYW0w3Siiw"" posts a big blind of 0.50",2024-07-31T11:01:19.558Z,172242367955808
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-31T11:01:19.558Z,172242367955807
"Your hand is 4♠, K♥, A♦, J♦",2024-07-31T11:01:19.558Z,172242367955802
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (203.52) | #2 ""budizzleeeee @ nYW0w3Siiw"" (388.64) | #3 ""leafs @ W8l7I4tBkx"" (252.35) | #7 ""dj @ nZ3ofTG3j9"" (199.12) | #10 ""justin @ 9ndRxrt-et"" (8.25)",2024-07-31T11:01:19.558Z,172242367955801
"-- starting hand #305 (id: x7zung7ljxgs)  (Pot Limit Omaha Hi) (dealer: ""justin @ 9ndRxrt-et"") --",2024-07-31T11:01:19.558Z,172242367955800
"""justin @ 9ndRxrt-et"" shows a 2♣, 4♠, K♥, 8♥.",2024-07-31T11:01:17.384Z,172242367738400
"""budizzleeeee @ nYW0w3Siiw"" shows a 7♦, 5♥, K♣, A♥.",2024-07-31T11:01:16.186Z,172242367618600
"-- ending hand #304 --",2024-07-31T11:01:15.148Z,172242367514802
"""chris @ ttP9etrJ8B"" collected 15.00 from pot with Two Pair (combination: 10♥, 10♣, 8♠, 8♦, J♦)",2024-07-31T11:01:15.148Z,172242367514801
"""chris @ ttP9etrJ8B"" shows a J♦, 5♣, 9♦, 10♥.",2024-07-31T11:01:15.148Z,172242367514800
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:01:14.316Z,172242367431600
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:01:13.346Z,172242367334600
"River: 10♣, 8♠, 6♥, 8♦ [3♠]",2024-07-31T11:01:11.999Z,172242367199900
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T11:01:11.154Z,172242367115400
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:01:09.624Z,172242366962400
"Turn: 10♣, 8♠, 6♥ [8♦]",2024-07-31T11:01:06.347Z,172242366634700
"""budizzleeeee @ nYW0w3Siiw"" calls 6.25",2024-07-31T11:01:05.504Z,172242366550400
"""chris @ ttP9etrJ8B"" raises to 6.25",2024-07-31T11:01:03.908Z,172242366390800
"""justin @ 9ndRxrt-et"" folds",2024-07-31T11:01:01.535Z,172242366153500
"""dj @ nZ3ofTG3j9"" folds",2024-07-31T11:01:00.621Z,172242366062100
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T11:00:59.780Z,172242365978000
"""budizzleeeee @ nYW0w3Siiw"" bets 1.25",2024-07-31T11:00:57.737Z,172242365773700
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:00:52.481Z,172242365248100
"""justin @ 9ndRxrt-et"" checks",2024-07-31T11:00:48.445Z,172242364844500
"Flop:  [10♣, 8♠, 6♥]",2024-07-31T11:00:46.690Z,172242364669000
"""chris @ ttP9etrJ8B"" checks",2024-07-31T11:00:45.808Z,172242364580800
"""justin @ 9ndRxrt-et"" calls 0.50",2024-07-31T11:00:44.800Z,172242364480000
"""dj @ nZ3ofTG3j9"" calls 0.50",2024-07-31T11:00:43.802Z,172242364380200
"""leafs @ W8l7I4tBkx"" calls 0.50",2024-07-31T11:00:42.858Z,172242364285800
"""budizzleeeee @ nYW0w3Siiw"" calls 0.50",2024-07-31T11:00:41.788Z,172242364178800
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-31T11:00:39.852Z,172242363985208
"""justin @ 9ndRxrt-et"" posts a small blind of 0.25",2024-07-31T11:00:39.852Z,172242363985207
"Your hand is J♦, 5♣, 9♦, 10♥",2024-07-31T11:00:39.852Z,172242363985202
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (195.27) | #2 ""budizzleeeee @ nYW0w3Siiw"" (395.39) | #3 ""leafs @ W8l7I4tBkx"" (252.85) | #7 ""dj @ nZ3ofTG3j9"" (199.62) | #10 ""justin @ 9ndRxrt-et"" (8.75)",2024-07-31T11:00:39.852Z,172242363985201
"-- starting hand #304 (id: 3tp3ko9oug7c)  (Pot Limit Omaha Hi) (dealer: ""dj @ nZ3ofTG3j9"") --",2024-07-31T11:00:39.852Z,172242363985200
"-- ending hand #303 --",2024-07-31T11:00:34.838Z,172242363483802
"""dj @ nZ3ofTG3j9"" collected 8.75 from pot with One Pair on the second run  (combination: 10♣, 10♥, K♦, 9♥, 7♦)",2024-07-31T11:00:34.838Z,172242363483801
"""justin @ 9ndRxrt-et"" collected 8.75 from pot with Straight (combination: 9♥, 8♣, 7♦, 6♥, 5♣)",2024-07-31T11:00:34.838Z,172242363483800
"River (second run): 9♥, 7♦, 2♠, 3♣ [K♦]",2024-07-31T11:00:30.777Z,172242363077700
"Turn (second run): 9♥, 7♦, 2♠ [3♣]",2024-07-31T11:00:26.763Z,172242362676300
"River: 9♥, 7♦, 2♠, 5♣ [A♣]",2024-07-31T11:00:22.760Z,172242362276000
"Turn: 9♥, 7♦, 2♠ [5♣]",2024-07-31T11:00:18.758Z,172242361875800
"""justin @ 9ndRxrt-et"" shows a 7♥, 8♣, 8♥, 6♥.",2024-07-31T11:00:14.752Z,172242361475201
"""dj @ nZ3ofTG3j9"" shows a 2♦, 5♦, 10♣, 10♥.",2024-07-31T11:00:14.752Z,172242361475200
"All players in hand choose to run it twice.",2024-07-31T11:00:13.943Z,172242361394301
"""justin @ 9ndRxrt-et"" chooses to  run it twice.",2024-07-31T11:00:13.943Z,172242361394300
"""dj @ nZ3ofTG3j9"" chooses to  run it twice.",2024-07-31T11:00:13.753Z,172242361375300
"Remaining players decide whether to run it twice.",2024-07-31T11:00:12.917Z,172242361291701
"""dj @ nZ3ofTG3j9"" calls 5.50",2024-07-31T11:00:12.917Z,172242361291700
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T11:00:11.804Z,172242361180400
"""justin @ 9ndRxrt-et"" raises to 5.50 and go all in",2024-07-31T11:00:10.228Z,172242361022800
"""dj @ nZ3ofTG3j9"" bets 3.25",2024-07-31T11:00:07.890Z,172242360789000
"Flop:  [9♥, 7♦, 2♠]",2024-07-31T11:00:04.718Z,172242360471800
"""leafs @ W8l7I4tBkx"" calls 2.00",2024-07-31T11:00:03.845Z,172242360384500
"""chris @ ttP9etrJ8B"" folds",2024-07-31T11:00:02.807Z,172242360280700
"""justin @ 9ndRxrt-et"" calls 2.00",2024-07-31T10:59:57.262Z,172242359726200
"""dj @ nZ3ofTG3j9"" raises to 2.00",2024-07-31T10:59:51.618Z,172242359161800
"""leafs @ W8l7I4tBkx"" calls 0.50",2024-07-31T10:59:49.384Z,172242358938400
"""budizzleeeee @ nYW0w3Siiw"" folds",2024-07-31T10:59:47.839Z,172242358783900
"""chris @ ttP9etrJ8B"" calls 0.50",2024-07-31T10:59:46.041Z,172242358604100
"""justin @ 9ndRxrt-et"" posts a big blind of 0.50",2024-07-31T10:59:44.613Z,172242358461308
"""dj @ nZ3ofTG3j9"" posts a small blind of 0.25",2024-07-31T10:59:44.613Z,172242358461307
"Your hand is Q♣, 7♣, 4♣, 8♠",2024-07-31T10:59:44.613Z,172242358461302
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (195.77) | #2 ""budizzleeeee @ nYW0w3Siiw"" (395.39) | #3 ""leafs @ W8l7I4tBkx"" (254.85) | #7 ""dj @ nZ3ofTG3j9"" (198.37) | #10 ""justin @ 9ndRxrt-et"" (7.50)",2024-07-31T10:59:44.613Z,172242358461301
"-- starting hand #303 (id: g9unsotztmzc)  (Pot Limit Omaha Hi) (dealer: ""leafs @ W8l7I4tBkx"") --",2024-07-31T10:59:44.613Z,172242358461300
"""dj @ nZ3ofTG3j9"" shows a 5♦, 9♣, Q♣, 6♣.",2024-07-31T10:59:41.863Z,172242358186300
"-- ending hand #302 --",2024-07-31T10:59:40.902Z,172242358090202
"""budizzleeeee @ nYW0w3Siiw"" collected 31.47 from pot with Flush (combination: A♣, K♣, 10♣, 8♣, 5♣)",2024-07-31T10:59:40.902Z,172242358090201
"""budizzleeeee @ nYW0w3Siiw"" shows a Q♠, K♣, 9♥, A♣.",2024-07-31T10:59:40.902Z,172242358090200
"""dj @ nZ3ofTG3j9"" calls 10.49",2024-07-31T10:59:40.046Z,172242358004600
"""budizzleeeee @ nYW0w3Siiw"" bets 10.49",2024-07-31T10:59:37.607Z,172242357760700
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T10:59:34.669Z,172242357466900
"River: 2♥, 10♣, 6♦, 8♣ [5♣]",2024-07-31T10:59:33.503Z,172242357350300
"""dj @ nZ3ofTG3j9"" calls 2.62",2024-07-31T10:59:32.636Z,172242357263600
"""leafs @ W8l7I4tBkx"" folds",2024-07-31T10:59:31.376Z,172242357137600
"""budizzleeeee @ nYW0w3Siiw"" bets 2.62",2024-07-31T10:59:29.950Z,172242356995000
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T10:59:27.657Z,172242356765700
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T10:59:25.997Z,172242356599700
"Turn: 2♥, 10♣, 6♦ [8♣]",2024-07-31T10:59:22.583Z,172242356258300
"""budizzleeeee @ nYW0w3Siiw"" checks",2024-07-31T10:59:21.739Z,172242356173900
"""dj @ nZ3ofTG3j9"" checks",2024-07-31T10:59:20.329Z,172242356032900
"""leafs @ W8l7I4tBkx"" checks",2024-07-31T10:59:18.994Z,172242355899400
"Flop:  [2♥, 10♣, 6♦]",2024-07-31T10:59:16.376Z,172242355637600
"""dj @ nZ3ofTG3j9"" calls 1.75",2024-07-31T10:59:15.551Z,172242355555100
"""leafs @ W8l7I4tBkx"" calls 1.75",2024-07-31T10:59:14.569Z,172242355456900
"""budizzleeeee @ nYW0w3Siiw"" raises to 1.75",2024-07-31T10:59:13.475Z,172242355347500
"""chris @ ttP9etrJ8B"" folds",2024-07-31T10:59:11.157Z,172242355115700
"""justin @ 9ndRxrt-et"" folds",2024-07-31T10:59:10.211Z,172242355021100
"""dj @ nZ3ofTG3j9"" posts a big blind of 0.50",2024-07-31T10:59:08.573Z,172242354857308
"""leafs @ W8l7I4tBkx"" posts a small blind of 0.25",2024-07-31T10:59:08.573Z,172242354857307
"Your hand is 6♥, K♠, 9♦, 2♣",2024-07-31T10:59:08.573Z,172242354857302
"Player stacks: #1 ""chris @ ttP9etrJ8B"" (195.77) | #2 ""budizzleeeee @ nYW0w3Siiw"" (378.78) | #3 ""leafs @ W8l7I4tBkx"" (256.60) | #7 ""dj @ nZ3ofTG3j9"" (213.23) | #10 ""justin @ 9ndRxrt-et"" (7.50)",2024-07-31T10:59:08.573Z,172242354857301
