entry,at,order
"Uncalled bet of 2.12 returned to ""nitjon @ NvJVXTKmaY""",2024-07-30T06:45:59.529Z,172232195952900
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:45:58.724Z,172232195872400
"""nitjon @ NvJVXTKmaY"" bets 2.12",2024-07-30T06:45:57.371Z,172232195737100
"Flop:  [6♠, 5♥, 8♦]",2024-07-30T06:45:54.998Z,172232195499800
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:45:54.131Z,172232195413100
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:45:53.212Z,172232195321200
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:45:52.275Z,172232195227500
"""Nate Higgers @ oEbQ63zwKB"" calls 1.75",2024-07-30T06:45:51.365Z,172232195136500
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:45:48.593Z,172232194859300
"""nitjon @ NvJVXTKmaY"" raises to 1.75",2024-07-30T06:45:47.222Z,172232194722200
"""andy chen phd @ g8PRZ_B4kf"" posts a big blind of 0.50",2024-07-30T06:45:45.043Z,172232194504309
"""kenny @ -Ji9s5wxde"" posts a small blind of 0.25",2024-07-30T06:45:45.043Z,172232194504308
"Your hand is 4♥, J♣",2024-07-30T06:45:45.043Z,172232194504303
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (107.63) | #3 ""chris @ ttP9etrJ8B"" (118.81) | #4 ""kenny @ -Ji9s5wxde"" (78.47) | #7 ""andy chen phd @ g8PRZ_B4kf"" (161.20) | #8 ""nitjon @ NvJVXTKmaY"" (213.25) | #9 ""MIKE @ 6p-FLFyf4K"" (209.22)",2024-07-30T06:45:45.043Z,172232194504301
"-- starting hand #173 (id: 2zmqewaq9txd)  (No Limit Texas Hold'em) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-30T06:45:45.043Z,172232194504300
"""nitjon @ NvJVXTKmaY"" shows a Q♥, J♠.",2024-07-30T06:45:40.476Z,172232194047600
"-- ending hand #172 --",2024-07-30T06:45:38.517Z,172232193851703
"""kenny @ -Ji9s5wxde"" shows a Q♦, 5♥.",2024-07-30T06:45:38.517Z,172232193851702
"""MIKE @ 6p-FLFyf4K"" collected 21.25 from pot with Pair, 7's (combination: 7♦, 7♥, 8♣, 6♦, 5♣)",2024-07-30T06:45:38.517Z,172232193851701
"""MIKE @ 6p-FLFyf4K"" shows a 7♦, 6♦.",2024-07-30T06:45:38.517Z,172232193851700
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T06:45:37.705Z,172232193770500
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:45:34.787Z,172232193478700
"River: 3♣, 7♥, 5♣, 2♣ [8♣]",2024-07-30T06:45:32.679Z,172232193267900
"""MIKE @ 6p-FLFyf4K"" checks",2024-07-30T06:45:31.853Z,172232193185300
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:45:30.598Z,172232193059800
"Turn: 3♣, 7♥, 5♣ [2♣]",2024-07-30T06:45:29.236Z,172232192923600
"""MIKE @ 6p-FLFyf4K"" calls 4.00",2024-07-30T06:45:28.368Z,172232192836800
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:45:27.192Z,172232192719200
"""kenny @ -Ji9s5wxde"" raises to 4.00",2024-07-30T06:45:24.617Z,172232192461700
"""MIKE @ 6p-FLFyf4K"" bets 0.50",2024-07-30T06:45:22.267Z,172232192226700
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:45:20.342Z,172232192034200
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:45:12.758Z,172232191275800
"Flop:  [3♣, 7♥, 5♣]",2024-07-30T06:45:11.610Z,172232191161000
"""kenny @ -Ji9s5wxde"" calls 4.00",2024-07-30T06:45:10.720Z,172232191072000
"""MIKE @ 6p-FLFyf4K"" calls 4.00",2024-07-30T06:45:09.723Z,172232190972300
"""nitjon @ NvJVXTKmaY"" raises to 4.00",2024-07-30T06:45:08.016Z,172232190801600
"""kenny @ -Ji9s5wxde"" calls 3.50",2024-07-30T06:45:05.654Z,172232190565400
"""MIKE @ 6p-FLFyf4K"" raises to 3.50",2024-07-30T06:45:03.816Z,172232190381600
"""nitjon @ NvJVXTKmaY"" raises to 3.00",2024-07-30T06:45:00.515Z,172232190051500
"""kenny @ -Ji9s5wxde"" raises to 2.50",2024-07-30T06:44:58.500Z,172232189850000
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:44:56.439Z,172232189643900
"""MIKE @ 6p-FLFyf4K"" raises to 2.00",2024-07-30T06:44:55.119Z,172232189511900
"""nitjon @ NvJVXTKmaY"" raises to 1.50",2024-07-30T06:44:52.626Z,172232189262600
"""kenny @ -Ji9s5wxde"" calls 1.00",2024-07-30T06:44:50.263Z,172232189026300
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:44:45.943Z,172232188594300
"""Nate Higgers @ oEbQ63zwKB"" calls 1.00",2024-07-30T06:44:45.021Z,172232188502100
"""MIKE @ 6p-FLFyf4K"" raises to 1.00",2024-07-30T06:44:41.172Z,172232188117200
"""nitjon @ NvJVXTKmaY"" calls 0.50",2024-07-30T06:44:39.141Z,172232187914100
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:44:35.908Z,172232187590800
"""kenny @ -Ji9s5wxde"" posts a big blind of 0.50",2024-07-30T06:44:34.601Z,172232187460109
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-30T06:44:34.601Z,172232187460108
"Your hand is 4♥, 5♠",2024-07-30T06:44:34.601Z,172232187460103
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (108.63) | #3 ""chris @ ttP9etrJ8B"" (119.06) | #4 ""kenny @ -Ji9s5wxde"" (86.47) | #7 ""andy chen phd @ g8PRZ_B4kf"" (161.20) | #8 ""nitjon @ NvJVXTKmaY"" (217.25) | #9 ""MIKE @ 6p-FLFyf4K"" (195.97)",2024-07-30T06:44:34.601Z,172232187460101
"-- starting hand #172 (id: jnkun3zp8m0x)  (No Limit Texas Hold'em) (dealer: ""Nate Higgers @ oEbQ63zwKB"") --",2024-07-30T06:44:34.601Z,172232187460100
"Undealt cards: 2♣, 7♦, 9♥ [8♣, 2♥]",2024-07-30T06:44:31.291Z,172232187129100
"-- ending hand #171 --",2024-07-30T06:44:28.653Z,172232186865302
"""Nate Higgers @ oEbQ63zwKB"" collected 4.50 from pot",2024-07-30T06:44:28.653Z,172232186865301
"Uncalled bet of 2.00 returned to ""Nate Higgers @ oEbQ63zwKB""",2024-07-30T06:44:28.653Z,172232186865300
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:44:27.851Z,172232186785100
"""Nate Higgers @ oEbQ63zwKB"" bets 2.00",2024-07-30T06:44:23.803Z,172232186380300
"Flop:  [2♣, 7♦, 9♥]",2024-07-30T06:44:21.251Z,172232186125100
"""andy chen phd @ g8PRZ_B4kf"" calls 2.00",2024-07-30T06:44:20.420Z,172232186042000
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:44:17.460Z,172232185746000
"""Nate Higgers @ oEbQ63zwKB"" raises to 2.00",2024-07-30T06:44:15.414Z,172232185541400
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:44:13.373Z,172232185337300
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:44:12.424Z,172232185242400
"""andy chen phd @ g8PRZ_B4kf"" calls 0.50",2024-07-30T06:44:11.392Z,172232185139200
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:44:09.888Z,172232184988800
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-30T06:44:07.748Z,172232184774809
"""Nate Higgers @ oEbQ63zwKB"" posts a small blind of 0.25",2024-07-30T06:44:07.748Z,172232184774808
"Your hand is 3♠, K♣",2024-07-30T06:44:07.748Z,172232184774803
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (106.13) | #3 ""chris @ ttP9etrJ8B"" (119.56) | #4 ""kenny @ -Ji9s5wxde"" (86.47) | #7 ""andy chen phd @ g8PRZ_B4kf"" (163.20) | #8 ""nitjon @ NvJVXTKmaY"" (217.25) | #9 ""MIKE @ 6p-FLFyf4K"" (195.97)",2024-07-30T06:44:07.748Z,172232184774801
"-- starting hand #171 (id: mv6zwbvydxl9)  (No Limit Texas Hold'em) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-30T06:44:07.748Z,172232184774800
"Undealt cards: 6♦, 6♠, Q♦ [8♥, Q♣]",2024-07-30T06:44:03.271Z,172232184327100
"""nitjon @ NvJVXTKmaY"" shows a 7♠, 2♠.",2024-07-30T06:44:01.714Z,172232184171400
"-- ending hand #170 --",2024-07-30T06:44:01.140Z,172232184114002
"""nitjon @ NvJVXTKmaY"" collected 6.25 from pot",2024-07-30T06:44:01.140Z,172232184114001
"Uncalled bet of 1.75 returned to ""nitjon @ NvJVXTKmaY""",2024-07-30T06:44:01.140Z,172232184114000
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:44:00.324Z,172232184032400
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:43:59.367Z,172232183936700
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:43:58.455Z,172232183845500
"""nitjon @ NvJVXTKmaY"" bets 1.75",2024-07-30T06:43:57.565Z,172232183756500
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:43:51.156Z,172232183115600
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:43:50.254Z,172232183025400
"""Nate Higgers @ oEbQ63zwKB"" checks",2024-07-30T06:43:47.789Z,172232182778900
"Flop:  [6♦, 6♠, Q♦]",2024-07-30T06:43:47.565Z,172232182756500
"""Nate Higgers @ oEbQ63zwKB"" calls 1.50",2024-07-30T06:43:46.723Z,172232182672300
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:43:42.159Z,172232182215900
"""nitjon @ NvJVXTKmaY"" calls 1.50",2024-07-30T06:43:41.060Z,172232182106000
"""andy chen phd @ g8PRZ_B4kf"" calls 1.50",2024-07-30T06:43:40.014Z,172232182001400
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T06:43:38.566Z,172232181856600
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:43:36.458Z,172232181645800
"""Nate Higgers @ oEbQ63zwKB"" posts a big blind of 0.50",2024-07-30T06:43:35.281Z,172232181528109
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-30T06:43:35.281Z,172232181528108
"Your hand is 9♠, 4♠",2024-07-30T06:43:35.281Z,172232181528103
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (107.63) | #3 ""chris @ ttP9etrJ8B"" (119.56) | #4 ""kenny @ -Ji9s5wxde"" (87.97) | #7 ""andy chen phd @ g8PRZ_B4kf"" (164.70) | #8 ""nitjon @ NvJVXTKmaY"" (212.50) | #9 ""MIKE @ 6p-FLFyf4K"" (196.22)",2024-07-30T06:43:35.281Z,172232181528101
"-- starting hand #170 (id: w3aijloivnhm)  (No Limit Texas Hold'em) (dealer: ""nitjon @ NvJVXTKmaY"") --",2024-07-30T06:43:35.281Z,172232181528100
"-- ending hand #169 --",2024-07-30T06:43:29.361Z,172232180936102
"""nitjon @ NvJVXTKmaY"" collected 4.50 from pot",2024-07-30T06:43:29.361Z,172232180936101
"Uncalled bet of 1.50 returned to ""nitjon @ NvJVXTKmaY""",2024-07-30T06:43:29.361Z,172232180936100
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:43:28.553Z,172232180855300
"""nitjon @ NvJVXTKmaY"" bets 1.50",2024-07-30T06:43:27.179Z,172232180717900
"Flop:  [9♦, 5♣, K♠]",2024-07-30T06:43:22.553Z,172232180255300
"""andy chen phd @ g8PRZ_B4kf"" calls 2.00",2024-07-30T06:43:21.662Z,172232180166200
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:43:17.263Z,172232179726300
"""nitjon @ NvJVXTKmaY"" raises to 2.00",2024-07-30T06:43:16.252Z,172232179625200
"""andy chen phd @ g8PRZ_B4kf"" calls 0.50",2024-07-30T06:43:13.884Z,172232179388400
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:43:07.063Z,172232178706300
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:43:06.162Z,172232178616200
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:42:59.543Z,172232177954300
"""MIKE @ 6p-FLFyf4K"" posts a big blind of 0.50",2024-07-30T06:42:58.553Z,172232177855309
"""nitjon @ NvJVXTKmaY"" posts a small blind of 0.25",2024-07-30T06:42:58.553Z,172232177855308
"Your hand is 7♣, 6♠",2024-07-30T06:42:58.553Z,172232177855303
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (107.63) | #3 ""chris @ ttP9etrJ8B"" (119.56) | #4 ""kenny @ -Ji9s5wxde"" (87.97) | #7 ""andy chen phd @ g8PRZ_B4kf"" (166.70) | #8 ""nitjon @ NvJVXTKmaY"" (210.00) | #9 ""MIKE @ 6p-FLFyf4K"" (196.72)",2024-07-30T06:42:58.553Z,172232177855301
"-- starting hand #169 (id: iaajfqy946tq)  (No Limit Texas Hold'em) (dealer: ""andy chen phd @ g8PRZ_B4kf"") --",2024-07-30T06:42:58.553Z,172232177855300
"""kenny @ -Ji9s5wxde"" shows a J♠, J♥.",2024-07-30T06:42:56.266Z,172232177626600
"-- ending hand #168 --",2024-07-30T06:42:52.051Z,172232177205102
"""andy chen phd @ g8PRZ_B4kf"" collected 13.00 from pot with Two Pair, A's & 10's (combination: A♦, A♥, 10♣, 10♥, 9♦)",2024-07-30T06:42:52.051Z,172232177205101
"""andy chen phd @ g8PRZ_B4kf"" shows a A♦, 10♣.",2024-07-30T06:42:52.051Z,172232177205100
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:42:51.179Z,172232177117900
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:42:49.755Z,172232176975500
"River: 8♦, 10♥, A♥, 9♦ [8♥]",2024-07-30T06:42:45.253Z,172232176525300
"""kenny @ -Ji9s5wxde"" calls 3.25",2024-07-30T06:42:44.402Z,172232176440200
"""andy chen phd @ g8PRZ_B4kf"" bets 3.25",2024-07-30T06:42:42.195Z,172232176219500
"Turn: 8♦, 10♥, A♥ [9♦]",2024-07-30T06:42:38.424Z,172232175842400
"""andy chen phd @ g8PRZ_B4kf"" calls 1.50",2024-07-30T06:42:37.556Z,172232175755600
"""kenny @ -Ji9s5wxde"" bets 1.50",2024-07-30T06:42:35.676Z,172232175567600
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:42:33.442Z,172232175344200
"Flop:  [8♦, 10♥, A♥]",2024-07-30T06:42:31.593Z,172232175159300
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:42:30.731Z,172232175073100
"""andy chen phd @ g8PRZ_B4kf"" calls 1.50",2024-07-30T06:42:28.133Z,172232174813300
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T06:42:26.122Z,172232174612200
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:42:24.281Z,172232174428100
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:42:23.358Z,172232174335800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:42:22.465Z,172232174246500
"""nitjon @ NvJVXTKmaY"" posts a big blind of 0.50",2024-07-30T06:42:21.181Z,172232174118109
"""andy chen phd @ g8PRZ_B4kf"" posts a small blind of 0.25",2024-07-30T06:42:21.181Z,172232174118108
"Your hand is 5♠, 2♠",2024-07-30T06:42:21.181Z,172232174118103
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (107.63) | #3 ""chris @ ttP9etrJ8B"" (119.56) | #4 ""kenny @ -Ji9s5wxde"" (94.22) | #7 ""andy chen phd @ g8PRZ_B4kf"" (159.95) | #8 ""nitjon @ NvJVXTKmaY"" (210.50) | #9 ""MIKE @ 6p-FLFyf4K"" (196.72)",2024-07-30T06:42:21.181Z,172232174118101
"-- starting hand #168 (id: me2ol4vgihlj)  (No Limit Texas Hold'em) (dealer: ""kenny @ -Ji9s5wxde"") --",2024-07-30T06:42:21.181Z,172232174118100
"Undealt cards: 5♥, 7♣, 3♦, 8♥ [9♦]",2024-07-30T06:42:17.286Z,172232173728600
"-- ending hand #167 --",2024-07-30T06:42:15.245Z,172232173524502
"""nitjon @ NvJVXTKmaY"" collected 5.25 from pot",2024-07-30T06:42:15.245Z,172232173524501
"Uncalled bet of 2.62 returned to ""nitjon @ NvJVXTKmaY""",2024-07-30T06:42:15.245Z,172232173524500
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:42:14.404Z,172232173440400
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:42:13.448Z,172232173344800
"""nitjon @ NvJVXTKmaY"" bets 2.62",2024-07-30T06:42:12.490Z,172232173249000
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:42:08.519Z,172232172851900
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:42:07.540Z,172232172754000
"Turn: 5♥, 7♣, 3♦ [8♥]",2024-07-30T06:42:05.225Z,172232172522500
"""nitjon @ NvJVXTKmaY"" checks",2024-07-30T06:42:04.338Z,172232172433800
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:42:02.699Z,172232172269900
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:42:01.529Z,172232172152900
"Flop:  [5♥, 7♣, 3♦]",2024-07-30T06:41:59.674Z,172232171967400
"""andy chen phd @ g8PRZ_B4kf"" calls 1.75",2024-07-30T06:41:58.849Z,172232171884900
"""kenny @ -Ji9s5wxde"" calls 1.75",2024-07-30T06:41:54.336Z,172232171433600
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:41:52.134Z,172232171213400
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:41:50.905Z,172232171090500
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:41:49.911Z,172232170991100
"""nitjon @ NvJVXTKmaY"" raises to 1.75",2024-07-30T06:41:48.970Z,172232170897000
"""andy chen phd @ g8PRZ_B4kf"" posts a big blind of 0.50",2024-07-30T06:41:47.185Z,172232170718509
"""kenny @ -Ji9s5wxde"" posts a small blind of 0.25",2024-07-30T06:41:47.185Z,172232170718508
"Your hand is 4♣, 3♠",2024-07-30T06:41:47.185Z,172232170718503
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (107.63) | #3 ""chris @ ttP9etrJ8B"" (119.56) | #4 ""kenny @ -Ji9s5wxde"" (95.97) | #7 ""andy chen phd @ g8PRZ_B4kf"" (161.70) | #8 ""nitjon @ NvJVXTKmaY"" (207.00) | #9 ""MIKE @ 6p-FLFyf4K"" (196.72)",2024-07-30T06:41:47.185Z,172232170718501
"-- starting hand #167 (id: fkm3lpitndmz)  (No Limit Texas Hold'em) (dealer: ""chris @ ttP9etrJ8B"") --",2024-07-30T06:41:47.185Z,172232170718500
"Undealt cards: 10♦, 10♣, 10♠, 5♥ [K♦]",2024-07-30T06:41:43.998Z,172232170399800
"""chris @ ttP9etrJ8B"" shows a 5♦, J♠.",2024-07-30T06:41:43.151Z,172232170315100
"""kenny @ -Ji9s5wxde"" shows a 7♥, 5♣.",2024-07-30T06:41:40.805Z,172232170080500
"-- ending hand #166 --",2024-07-30T06:41:39.777Z,172232169977702
"""kenny @ -Ji9s5wxde"" collected 1.25 from pot",2024-07-30T06:41:39.777Z,172232169977701
"Uncalled bet of 2.50 returned to ""kenny @ -Ji9s5wxde""",2024-07-30T06:41:39.777Z,172232169977700
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:41:38.927Z,172232169892700
"""kenny @ -Ji9s5wxde"" bets 2.50",2024-07-30T06:41:37.530Z,172232169753000
"Turn: 10♦, 10♣, 10♠ [5♥]",2024-07-30T06:41:34.373Z,172232169437300
"""Nate Higgers @ oEbQ63zwKB"" checks",2024-07-30T06:41:33.502Z,172232169350200
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:41:32.590Z,172232169259000
"Flop:  [10♦, 10♣, 10♠]",2024-07-30T06:41:31.569Z,172232169156900
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:41:30.650Z,172232169065000
"""chris @ ttP9etrJ8B"" folds",2024-07-30T06:41:28.535Z,172232168853500
"""Nate Higgers @ oEbQ63zwKB"" calls 0.50",2024-07-30T06:41:26.068Z,172232168606800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:41:24.779Z,172232168477900
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:41:23.743Z,172232168374300
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:41:22.708Z,172232168270800
"""kenny @ -Ji9s5wxde"" posts a big blind of 0.50",2024-07-30T06:41:16.608Z,172232167660809
"""chris @ ttP9etrJ8B"" posts a small blind of 0.25",2024-07-30T06:41:16.608Z,172232167660808
"Your hand is 5♦, J♠",2024-07-30T06:41:16.608Z,172232167660803
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (108.13) | #3 ""chris @ ttP9etrJ8B"" (119.81) | #4 ""kenny @ -Ji9s5wxde"" (95.22) | #7 ""andy chen phd @ g8PRZ_B4kf"" (161.70) | #8 ""nitjon @ NvJVXTKmaY"" (207.00) | #9 ""MIKE @ 6p-FLFyf4K"" (196.72)",2024-07-30T06:41:16.608Z,172232167660801
"-- starting hand #166 (id: bqu13m2yhbi5)  (No Limit Texas Hold'em) (dealer: ""Nate Higgers @ oEbQ63zwKB"") --",2024-07-30T06:41:16.608Z,172232167660800
"""kenny @ -Ji9s5wxde"" shows a J♦, 2♦.",2024-07-30T06:41:11.834Z,172232167183400
"Undealt cards: 7♥, 2♠, 4♥, K♠ [J♣]",2024-07-30T06:41:10.570Z,172232167057000
"-- ending hand #165 --",2024-07-30T06:41:10.002Z,172232167000202
"""chris @ ttP9etrJ8B"" collected 18.11 from pot",2024-07-30T06:41:10.002Z,172232167000201
"Uncalled bet of 25.00 returned to ""chris @ ttP9etrJ8B""",2024-07-30T06:41:10.002Z,172232167000200
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:41:09.171Z,172232166917100
"""chris @ ttP9etrJ8B"" bets 25.00",2024-07-30T06:41:06.966Z,172232166696600
"Turn: 7♥, 2♠, 4♥ [K♠]",2024-07-30T06:40:58.182Z,172232165818200
"""kenny @ -Ji9s5wxde"" calls 7.43",2024-07-30T06:40:57.329Z,172232165732900
"""chris @ ttP9etrJ8B"" raises to 7.43",2024-07-30T06:40:54.586Z,172232165458600
"""kenny @ -Ji9s5wxde"" bets 2.00",2024-07-30T06:40:46.146Z,172232164614600
"""chris @ ttP9etrJ8B"" checks",2024-07-30T06:40:44.433Z,172232164443300
"Flop:  [7♥, 2♠, 4♥]",2024-07-30T06:40:43.027Z,172232164302700
"""chris @ ttP9etrJ8B"" calls 1.50",2024-07-30T06:40:42.158Z,172232164215800
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:40:39.510Z,172232163951000
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:40:38.615Z,172232163861500
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:40:37.257Z,172232163725700
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:40:36.226Z,172232163622600
"""kenny @ -Ji9s5wxde"" raises to 1.50",2024-07-30T06:40:35.318Z,172232163531800
"""chris @ ttP9etrJ8B"" posts a big blind of 0.50",2024-07-30T06:40:33.070Z,172232163307009
"""Nate Higgers @ oEbQ63zwKB"" posts a small blind of 0.25",2024-07-30T06:40:33.070Z,172232163307008
"Your hand is 7♣, 7♠",2024-07-30T06:40:33.070Z,172232163307003
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (108.38) | #3 ""chris @ ttP9etrJ8B"" (110.63) | #4 ""kenny @ -Ji9s5wxde"" (104.15) | #7 ""andy chen phd @ g8PRZ_B4kf"" (161.70) | #8 ""nitjon @ NvJVXTKmaY"" (207.00) | #9 ""MIKE @ 6p-FLFyf4K"" (196.72)",2024-07-30T06:40:33.070Z,172232163307001
"-- starting hand #165 (id: whddytjmwc5w)  (No Limit Texas Hold'em) (dealer: ""MIKE @ 6p-FLFyf4K"") --",2024-07-30T06:40:33.070Z,172232163307000
"""MIKE @ 6p-FLFyf4K"" shows a 3♠, 9♠.",2024-07-30T06:40:29.184Z,172232162918400
"Undealt cards: K♠, 6♠, 7♠, 10♣ [10♠]",2024-07-30T06:40:27.324Z,172232162732400
"""kenny @ -Ji9s5wxde"" shows a 4♣, 5♠.",2024-07-30T06:40:27.312Z,172232162731200
"-- ending hand #164 --",2024-07-30T06:40:25.736Z,172232162573602
"""chris @ ttP9etrJ8B"" collected 4.25 from pot",2024-07-30T06:40:25.736Z,172232162573601
"Uncalled bet of 1.50 returned to ""chris @ ttP9etrJ8B""",2024-07-30T06:40:25.736Z,172232162573600
"""andy chen phd @ g8PRZ_B4kf"" folds",2024-07-30T06:40:24.916Z,172232162491600
"""chris @ ttP9etrJ8B"" bets 1.50",2024-07-30T06:40:21.463Z,172232162146300
"Turn: K♠, 6♠, 7♠ [10♣]",2024-07-30T06:40:16.693Z,172232161669300
"""andy chen phd @ g8PRZ_B4kf"" checks",2024-07-30T06:40:15.888Z,172232161588800
"""chris @ ttP9etrJ8B"" checks",2024-07-30T06:40:14.987Z,172232161498700
"Flop:  [K♠, 6♠, 7♠]",2024-07-30T06:40:12.000Z,172232161200000
"""Nate Higgers @ oEbQ63zwKB"" folds",2024-07-30T06:40:11.178Z,172232161117800
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:40:10.249Z,172232161024900
"""nitjon @ NvJVXTKmaY"" folds",2024-07-30T06:40:09.001Z,172232160900100
"""andy chen phd @ g8PRZ_B4kf"" calls 1.75",2024-07-30T06:40:07.905Z,172232160790500
"""kenny @ -Ji9s5wxde"" folds",2024-07-30T06:40:06.290Z,172232160629000
"""chris @ ttP9etrJ8B"" raises to 1.75",2024-07-30T06:40:05.381Z,172232160538100
"""Nate Higgers @ oEbQ63zwKB"" posts a big blind of 0.50",2024-07-30T06:40:03.086Z,172232160308609
"""MIKE @ 6p-FLFyf4K"" posts a small blind of 0.25",2024-07-30T06:40:03.086Z,172232160308608
"Your hand is J♦, A♦",2024-07-30T06:40:03.086Z,172232160308603
"Player stacks: #1 ""Nate Higgers @ oEbQ63zwKB"" (108.88) | #3 ""chris @ ttP9etrJ8B"" (108.13) | #4 ""kenny @ -Ji9s5wxde"" (104.15) | #7 ""andy chen phd @ g8PRZ_B4kf"" (163.45) | #8 ""nitjon @ NvJVXTKmaY"" (207.00) | #9 ""MIKE @ 6p-FLFyf4K"" (196.97)",2024-07-30T06:40:03.086Z,172232160308601
"-- starting hand #164 (id: 8sf2ktfjnycl)  (No Limit Texas Hold'em) (dealer: ""nitjon @ NvJVXTKmaY"") --",2024-07-30T06:40:03.086Z,172232160308600
"""kenny @ -Ji9s5wxde"" shows a Q♦, A♠.",2024-07-30T06:40:00.590Z,172232160059000
"-- ending hand #163 --",2024-07-30T06:39:56.515Z,172232159651502
"""nitjon @ NvJVXTKmaY"" collected 8.25 from pot with Pair, 4's (combination: 4♥, 4♦, A♣, 9♠, 8♥)",2024-07-30T06:39:56.515Z,172232159651501
"""nitjon @ NvJVXTKmaY"" shows a 4♥, A♣.",2024-07-30T06:39:56.515Z,172232159651500
"""kenny @ -Ji9s5wxde"" checks",2024-07-30T06:39:55.680Z,172232159568000
"""MIKE @ 6p-FLFyf4K"" folds",2024-07-30T06:39:54.775Z,172232159477500
